ID_CUST,ID_SMS,DATE,NUM_TEXT
957,2,2023-12-16,35
429,3,2023-12-11,43
977,1,2023-12-10,48
605,2,2023-12-17,38
206,1,2023-10-09,14
362,2,2023-10-08,12
13,2,2023-12-16,37
389,2,2023-10-31,26
425,1,2023-12-27,49
648,2,2023-12-17,17
790,3,2023-10-19,29
928,2,2023-10-19,48
298,2,2023-10-16,46
77,3,2023-10-23,40
907,2,2023-12-26,41
660,2,2023-10-11,46
711,1,2023-10-12,49
911,1,2023-10-27,42
882,1,2023-11-10,36
780,1,2023-11-01,17
630,2,2023-10-20,23
357,3,2023-10-02,28
351,2,2023-10-04,14
834,3,2023-12-19,21
382,1,2023-12-19,38
179,3,2023-10-23,42
517,1,2023-11-09,29
879,2,2023-11-26,48
937,3,2023-11-10,35
704,1,2023-12-02,48
920,3,2023-11-23,33
230,2,2023-12-23,8
820,3,2023-12-03,44
707,1,2023-10-12,32
882,1,2023-11-22,28
489,2,2023-12-02,37
550,2,2023-10-23,13
954,2,2023-11-04,40
874,1,2023-12-15,43
452,1,2023-10-27,11
807,2,2023-11-01,26
25,2,2023-10-13,50
99,2,2023-10-07,34
810,1,2023-12-27,50
584,3,2023-11-30,26
48,2,2023-10-27,13
177,2,2023-11-04,39
773,3,2023-12-25,24
512,1,2023-12-27,29
939,1,2023-12-21,47
372,3,2023-10-14,35
973,3,2023-11-05,47
326,2,2023-10-01,36
826,2,2023-11-29,47
626,3,2023-12-19,15
296,1,2023-10-30,38
692,3,2023-10-03,38
408,1,2023-10-19,20
109,1,2023-11-22,44
224,2,2023-12-10,33
867,2,2023-10-24,40
618,3,2023-12-12,50
91,3,2023-11-03,7
438,2,2023-10-23,42
327,3,2023-12-10,14
167,1,2023-12-22,33
524,2,2023-12-25,35
596,1,2023-10-02,13
741,3,2023-11-09,37
1,2,2023-12-03,46
427,2,2023-10-18,13
928,3,2023-12-18,39
256,2,2023-11-10,14
851,1,2023-11-25,37
388,3,2023-11-04,29
599,1,2023-11-11,49
484,2,2023-11-19,32
117,2,2023-12-16,48
335,2,2023-11-16,46
574,1,2023-10-02,37
196,2,2023-10-25,42
697,2,2023-12-24,17
248,1,2023-11-18,41
544,3,2023-11-09,13
3,3,2023-11-21,8
298,2,2023-11-06,27
789,2,2023-10-26,37
63,1,2023-12-12,35
686,2,2023-11-17,25
563,3,2023-10-18,12
755,1,2023-10-26,21
691,2,2023-11-01,38
132,2,2023-12-11,17
568,3,2023-10-09,17
824,3,2023-10-20,37
529,1,2023-10-02,12
1,1,2023-11-17,45
357,3,2023-11-23,22
286,1,2023-12-09,21
251,2,2023-10-04,28
412,2,2023-11-30,40
378,1,2023-12-03,13
32,1,2023-11-04,48
975,2,2023-11-20,45
193,2,2023-10-30,40
326,3,2023-11-27,16
972,1,2023-10-03,31
532,2,2023-10-07,28
956,2,2023-10-25,42
868,3,2023-11-08,34
839,2,2023-11-10,47
462,2,2023-10-20,21
341,2,2023-11-20,34
792,3,2023-11-01,27
966,1,2023-11-18,49
460,1,2023-10-28,38
339,1,2023-12-08,49
90,2,2023-11-10,5
339,2,2023-12-25,41
930,3,2023-12-22,21
323,2,2023-10-02,44
983,3,2023-12-14,48
692,1,2023-12-26,46
996,2,2023-11-15,48
176,1,2023-11-05,32
870,2,2023-11-05,20
133,2,2023-10-29,49
952,1,2023-10-25,28
524,1,2023-12-05,28
261,3,2023-11-30,10
856,3,2023-10-11,18
299,2,2023-12-03,40
387,1,2023-12-14,36
823,1,2023-11-08,18
676,2,2023-10-23,19
677,1,2023-11-23,47
870,3,2023-10-09,36
43,2,2023-11-14,33
211,1,2023-12-18,22
12,1,2023-12-10,26
65,3,2023-12-27,46
873,2,2023-11-26,36
428,2,2023-12-25,30
477,3,2023-11-04,32
950,3,2023-10-17,26
547,2,2023-10-30,45
359,3,2023-11-02,34
47,1,2023-12-26,46
920,2,2023-11-25,32
986,1,2023-10-15,35
29,2,2023-11-19,42
802,1,2023-10-12,41
198,1,2023-10-29,8
736,1,2023-12-24,48
850,1,2023-12-12,38
998,1,2023-10-17,26
392,2,2023-11-23,20
634,1,2023-11-15,28
951,2,2023-10-06,36
825,1,2023-10-20,23
441,1,2023-12-14,15
456,1,2023-12-17,42
89,2,2023-11-25,11
167,2,2023-11-23,29
861,2,2023-11-14,44
313,1,2023-10-26,20
117,1,2023-12-22,19
796,2,2023-12-28,40
564,3,2023-10-13,43
122,2,2023-12-05,6
501,3,2023-12-16,21
187,1,2023-11-29,48
270,1,2023-10-14,24
857,2,2023-11-27,21
193,3,2023-11-13,4
435,1,2023-12-10,27
172,3,2023-12-11,5
996,1,2023-11-26,39
932,3,2023-10-10,50
265,2,2023-11-23,38
98,2,2023-12-23,50
563,2,2023-10-02,25
218,2,2023-12-18,6
148,2,2023-10-06,23
238,2,2023-11-25,24
215,2,2023-10-16,47
702,2,2023-11-06,19
135,1,2023-11-20,18
57,2,2023-10-09,44
219,2,2023-10-30,7
638,2,2023-12-17,22
827,3,2023-11-20,21
606,1,2023-11-25,44
183,2,2023-11-19,7
104,1,2023-11-10,15
607,3,2023-12-20,32
177,1,2023-10-14,5
305,2,2023-12-03,50
417,2,2023-12-04,30
534,3,2023-11-12,32
456,3,2023-11-18,45
742,3,2023-11-26,39
183,1,2023-11-01,12
593,2,2023-11-02,22
407,1,2023-10-24,16
161,3,2023-10-12,24
538,3,2023-11-29,14
381,3,2023-12-23,21
639,2,2023-10-10,34
452,2,2023-12-19,27
123,1,2023-12-15,49
809,1,2023-10-19,23
577,1,2023-10-12,37
908,2,2023-12-16,38
456,2,2023-11-25,41
685,2,2023-10-06,42
208,1,2023-12-27,20
223,2,2023-11-17,9
287,1,2023-12-22,20
922,3,2023-10-23,44
815,2,2023-12-13,29
700,3,2023-11-07,36
964,1,2023-10-10,50
974,3,2023-12-12,27
238,3,2023-12-26,37
215,2,2023-10-06,8
901,1,2023-11-02,26
127,3,2023-10-16,15
994,2,2023-10-01,21
6,1,2023-12-10,38
547,1,2023-10-19,43
917,3,2023-11-26,22
23,1,2023-12-05,35
798,1,2023-11-26,44
260,3,2023-11-08,13
418,1,2023-12-14,10
87,2,2023-10-28,48
580,3,2023-11-01,29
579,2,2023-11-11,26
260,3,2023-11-03,13
642,2,2023-12-15,15
974,1,2023-12-04,29
767,1,2023-10-29,50
23,1,2023-10-16,40
218,2,2023-11-23,9
963,2,2023-12-02,21
657,2,2023-11-13,35
1,3,2023-11-24,40
127,2,2023-11-05,46
510,2,2023-10-08,26
413,3,2023-11-02,40
117,1,2023-10-22,21
521,3,2023-12-28,22
762,1,2023-10-01,28
224,3,2023-12-09,11
325,2,2023-10-22,50
227,3,2023-12-29,22
230,2,2023-10-28,37
742,3,2023-11-15,23
369,1,2023-11-05,39
291,1,2023-12-14,48
562,1,2023-12-08,13
469,2,2023-11-11,27
132,1,2023-12-14,26
709,3,2023-11-07,31
151,3,2023-10-24,14
901,2,2023-12-10,23
758,1,2023-11-19,30
689,3,2023-12-16,20
630,3,2023-11-20,45
228,3,2023-11-17,46
508,2,2023-12-18,13
597,3,2023-10-28,17
823,1,2023-11-19,22
640,1,2023-10-10,22
911,2,2023-10-24,30
433,1,2023-10-17,47
888,3,2023-10-15,46
778,1,2023-11-12,22
198,2,2023-11-06,29
464,1,2023-10-23,15
284,3,2023-11-27,14
473,1,2023-10-29,31
938,2,2023-10-29,21
134,1,2023-12-10,31
885,3,2023-10-10,38
627,1,2023-12-03,32
438,1,2023-10-25,33
252,3,2023-10-15,42
858,3,2023-10-16,30
646,1,2023-11-17,36
94,2,2023-12-17,24
979,3,2023-12-09,41
146,3,2023-11-04,8
315,2,2023-12-25,45
830,2,2023-11-24,37
676,2,2023-10-27,30
220,1,2023-10-22,33
513,2,2023-12-18,20
995,2,2023-10-05,36
99,2,2023-10-15,43
431,3,2023-12-18,33
571,3,2023-12-14,24
511,3,2023-11-13,40
968,2,2023-11-18,50
30,2,2023-12-30,25
590,2,2023-11-17,15
466,1,2023-10-14,29
71,2,2023-10-25,28
911,2,2023-11-08,31
998,3,2023-12-02,47
944,3,2023-12-17,28
16,2,2023-10-19,21
271,1,2023-12-24,12
720,2,2023-12-26,36
659,3,2023-10-31,47
335,2,2023-12-10,35
299,3,2023-11-25,49
325,2,2023-12-18,12
803,1,2023-11-03,30
966,2,2023-12-30,32
37,3,2023-11-06,44
892,1,2023-10-19,23
218,3,2023-10-22,10
246,2,2023-12-09,7
216,3,2023-12-14,38
518,2,2023-10-04,49
731,1,2023-11-08,37
287,1,2023-10-26,7
817,2,2023-11-18,24
682,3,2023-10-06,28
667,1,2023-11-03,21
121,1,2023-12-14,36
129,1,2023-11-04,24
341,3,2023-12-12,39
840,1,2023-11-16,22
780,1,2023-12-22,28
915,2,2023-12-16,30
562,1,2023-10-27,24
52,3,2023-11-27,25
4,1,2023-10-11,39
144,2,2023-12-23,37
744,3,2023-12-26,30
130,3,2023-10-26,20
629,2,2023-12-16,16
572,1,2023-12-28,24
982,1,2023-10-27,21
235,2,2023-10-26,24
611,3,2023-11-30,31
455,1,2023-12-23,49
232,2,2023-11-04,45
70,3,2023-11-27,32
404,1,2023-10-11,25
833,2,2023-11-21,44
95,2,2023-10-22,6
896,2,2023-12-04,21
82,1,2023-11-02,4
527,1,2023-11-27,41
26,2,2023-10-17,39
504,3,2023-12-25,42
249,1,2023-12-18,38
528,2,2023-10-03,48
657,1,2023-11-14,44
592,2,2023-10-03,25
418,1,2023-11-11,27
588,2,2023-11-12,21
373,3,2023-12-17,22
586,2,2023-12-10,14
126,2,2023-11-29,32
198,2,2023-12-17,6
640,1,2023-12-30,33
666,3,2023-12-12,19
656,3,2023-10-06,26
325,2,2023-12-10,49
131,3,2023-10-31,14
614,1,2023-12-18,18
139,2,2023-10-06,39
772,1,2023-10-03,39
789,1,2023-12-30,32
932,1,2023-11-17,41
863,1,2023-10-04,36
518,1,2023-11-11,23
187,1,2023-10-19,9
478,2,2023-11-08,47
949,1,2023-12-30,47
400,1,2023-11-04,46
92,2,2023-12-21,42
163,1,2023-10-05,49
165,1,2023-12-19,16
858,3,2023-11-10,50
223,1,2023-11-12,9
853,1,2023-10-28,25
512,3,2023-10-15,48
564,3,2023-12-25,49
830,1,2023-11-12,29
160,1,2023-11-25,16
614,1,2023-12-19,50
916,3,2023-11-24,29
27,1,2023-10-24,10
124,2,2023-12-29,30
588,2,2023-10-06,31
7,1,2023-10-06,21
693,3,2023-10-04,46
919,2,2023-12-17,25
657,2,2023-12-06,16
52,2,2023-10-05,41
280,2,2023-10-22,26
787,3,2023-10-17,48
988,1,2023-10-10,36
387,2,2023-11-25,25
952,1,2023-10-15,39
811,2,2023-11-27,39
494,2,2023-12-07,25
519,2,2023-12-11,38
2,1,2023-11-29,38
627,2,2023-11-15,40
590,2,2023-11-24,46
810,3,2023-11-24,32
364,3,2023-12-09,11
215,3,2023-11-28,8
549,2,2023-11-01,44
348,1,2023-11-25,36
828,1,2023-12-09,25
54,2,2023-12-09,4
678,3,2023-12-19,27
165,2,2023-10-05,50
603,2,2023-10-19,17
937,1,2023-10-28,33
198,2,2023-12-20,46
867,3,2023-11-29,24
749,2,2023-12-06,38
468,3,2023-12-15,15
454,3,2023-11-05,26
642,1,2023-11-14,21
522,3,2023-10-20,44
584,3,2023-12-20,36
673,2,2023-11-10,40
856,3,2023-12-01,31
390,1,2023-11-06,13
414,3,2023-11-27,27
707,3,2023-11-16,40
558,3,2023-10-28,35
938,1,2023-11-12,45
205,1,2023-12-30,44
375,1,2023-11-08,19
518,3,2023-12-02,36
176,2,2023-12-30,4
309,2,2023-12-14,27
12,1,2023-12-02,41
116,3,2023-11-25,14
408,2,2023-10-23,47
251,2,2023-12-19,30
15,3,2023-11-17,5
285,2,2023-12-09,48
765,3,2023-12-18,40
343,1,2023-12-04,12
345,1,2023-12-15,32
255,2,2023-10-20,25
947,3,2023-10-02,38
148,2,2023-12-09,18
960,2,2023-10-12,43
169,3,2023-10-19,33
269,1,2023-11-02,45
870,1,2023-11-02,33
685,3,2023-12-08,25
789,1,2023-10-05,30
173,2,2023-12-13,21
2,1,2023-12-08,35
826,1,2023-10-05,20
912,3,2023-12-30,20
466,1,2023-11-12,39
434,2,2023-12-06,31
372,3,2023-10-03,38
501,1,2023-10-19,27
743,2,2023-11-13,37
488,3,2023-10-23,11
38,3,2023-10-16,40
580,1,2023-11-21,49
579,1,2023-10-25,16
979,1,2023-10-19,21
70,2,2023-10-10,11
608,3,2023-10-09,27
98,1,2023-11-30,6
483,3,2023-11-19,45
923,1,2023-11-29,28
492,1,2023-11-11,49
642,1,2023-10-19,44
549,3,2023-11-13,25
14,3,2023-10-08,17
265,2,2023-11-03,17
528,3,2023-12-16,18
46,2,2023-11-05,15
58,1,2023-11-10,16
901,2,2023-10-31,36
205,1,2023-12-03,9
693,3,2023-10-26,38
395,1,2023-12-20,22
921,2,2023-11-14,30
191,3,2023-12-17,4
243,1,2023-12-04,7
92,2,2023-12-02,26
73,1,2023-12-16,43
467,1,2023-12-19,24
250,2,2023-10-20,19
550,1,2023-12-11,49
281,1,2023-12-29,20
187,2,2023-10-24,23
177,3,2023-12-16,41
394,3,2023-11-14,15
881,2,2023-12-03,46
794,3,2023-12-08,49
854,3,2023-12-24,25
358,3,2023-10-24,28
528,3,2023-12-07,45
73,3,2023-11-27,46
585,1,2023-12-19,37
60,3,2023-11-26,28
247,1,2023-10-17,20
709,2,2023-10-05,38
683,3,2023-10-14,44
490,1,2023-10-15,29
361,2,2023-12-13,34
837,2,2023-12-04,21
940,3,2023-11-29,45
895,3,2023-10-17,40
216,1,2023-10-31,15
630,3,2023-10-17,22
407,1,2023-10-01,16
915,2,2023-12-14,43
677,3,2023-11-29,38
671,2,2023-12-15,23
182,3,2023-12-12,49
673,2,2023-11-09,47
347,3,2023-12-13,14
372,2,2023-10-20,32
588,1,2023-12-05,22
686,1,2023-10-31,19
573,2,2023-10-18,32
374,2,2023-12-05,40
954,2,2023-12-04,42
291,3,2023-11-01,19
357,3,2023-11-21,12
599,1,2023-10-06,32
136,3,2023-11-04,21
413,1,2023-10-12,19
133,3,2023-10-22,21
942,2,2023-12-30,49
909,2,2023-12-12,25
502,2,2023-10-01,15
788,3,2023-11-06,22
838,1,2023-12-30,32
594,1,2023-11-07,37
229,1,2023-11-06,39
504,3,2023-10-10,32
387,3,2023-12-09,13
592,1,2023-12-11,45
510,1,2023-11-08,38
820,2,2023-12-19,46
166,3,2023-12-15,22
197,1,2023-10-13,30
396,2,2023-10-17,19
190,3,2023-11-21,27
341,3,2023-10-21,39
625,1,2023-11-02,42
525,3,2023-12-22,50
307,3,2023-11-26,28
656,3,2023-12-26,30
321,1,2023-12-14,48
962,2,2023-12-08,27
221,1,2023-12-09,43
954,1,2023-12-20,50
444,2,2023-10-06,28
355,1,2023-11-06,19
667,2,2023-12-25,37
858,1,2023-11-05,42
901,3,2023-12-03,44
683,2,2023-10-19,35
107,2,2023-10-02,19
317,3,2023-11-05,28
276,2,2023-12-23,12
929,3,2023-12-11,30
646,2,2023-12-08,44
205,3,2023-12-22,9
560,3,2023-12-17,46
71,1,2023-12-12,47
89,3,2023-10-19,49
68,3,2023-11-19,11
739,2,2023-12-11,17
215,3,2023-11-10,9
630,2,2023-11-27,29
282,2,2023-11-28,38
594,2,2023-11-27,28
918,2,2023-11-24,43
345,1,2023-10-24,28
930,2,2023-12-17,31
483,2,2023-10-16,46
421,3,2023-11-30,28
257,2,2023-10-11,14
197,2,2023-10-19,26
626,2,2023-11-22,25
891,3,2023-12-03,48
693,1,2023-11-26,43
817,1,2023-11-17,35
428,3,2023-10-09,44
301,3,2023-12-20,23
466,2,2023-12-26,26
333,2,2023-11-22,40
707,2,2023-10-05,31
863,2,2023-11-20,28
339,3,2023-11-04,37
549,1,2023-10-17,27
376,1,2023-12-10,23
863,3,2023-10-16,44
616,3,2023-11-16,42
790,2,2023-10-15,21
311,1,2023-12-27,15
478,2,2023-10-03,17
806,1,2023-12-02,40
821,3,2023-12-29,35
452,1,2023-12-23,21
905,2,2023-11-09,43
81,1,2023-12-17,9
393,2,2023-12-23,40
255,3,2023-11-10,42
332,3,2023-12-07,38
429,1,2023-10-17,15
844,3,2023-11-29,25
299,2,2023-12-20,29
138,2,2023-12-18,32
996,2,2023-12-09,47
233,2,2023-10-21,40
832,1,2023-12-30,21
274,1,2023-12-07,33
419,2,2023-10-21,16
457,2,2023-11-19,17
512,1,2023-12-12,37
460,1,2023-10-30,10
63,1,2023-12-16,2
75,3,2023-10-28,28
995,1,2023-10-14,41
563,3,2023-12-13,20
841,2,2023-10-02,20
786,1,2023-10-12,48
997,2,2023-11-27,20
352,1,2023-10-05,48
168,2,2023-11-30,37
261,1,2023-10-16,7
164,1,2023-11-21,35
345,2,2023-12-18,24
211,2,2023-11-14,44
757,3,2023-10-05,22
365,1,2023-12-16,39
879,1,2023-10-25,31
769,2,2023-11-14,32
750,3,2023-10-15,49
742,1,2023-12-23,24
715,2,2023-12-21,27
735,3,2023-11-07,29
829,2,2023-10-28,49
506,1,2023-12-13,19
811,3,2023-11-13,22
292,2,2023-12-03,47
203,1,2023-10-08,17
646,1,2023-11-22,42
736,3,2023-12-27,28
261,3,2023-12-12,37
6,1,2023-12-09,6
494,2,2023-12-08,10
213,1,2023-10-30,14
328,3,2023-12-19,37
366,1,2023-11-25,45
588,3,2023-12-17,34
517,3,2023-12-12,22
354,3,2023-10-20,36
673,3,2023-12-25,36
375,3,2023-10-12,19
491,1,2023-11-26,21
886,3,2023-10-12,47
209,1,2023-12-14,8
490,3,2023-11-03,16
253,2,2023-11-08,9
62,1,2023-12-16,40
38,3,2023-11-15,36
873,2,2023-10-20,22
268,1,2023-11-22,28
836,3,2023-10-06,40
904,2,2023-10-25,39
895,1,2023-10-04,29
577,1,2023-11-26,18
501,3,2023-10-28,29
501,1,2023-12-09,46
521,1,2023-12-25,23
983,2,2023-11-07,46
582,1,2023-10-06,30
432,2,2023-10-05,27
926,1,2023-12-26,41
759,2,2023-11-12,41
760,3,2023-11-16,40
821,1,2023-10-15,27
539,1,2023-12-25,32
772,3,2023-12-30,16
344,1,2023-12-10,35
937,3,2023-10-27,23
79,2,2023-10-24,28
290,1,2023-11-28,6
316,2,2023-12-06,28
264,3,2023-10-01,15
825,1,2023-11-26,23
760,1,2023-10-01,18
902,2,2023-11-10,38
922,2,2023-11-27,20
155,3,2023-10-06,36
660,3,2023-11-15,44
710,3,2023-12-23,26
580,2,2023-12-12,26
223,3,2023-11-07,17
776,3,2023-12-16,46
176,2,2023-10-10,44
704,3,2023-10-01,41
949,2,2023-11-01,32
795,2,2023-12-29,26
1,1,2023-10-15,15
415,3,2023-12-13,30
419,1,2023-11-08,23
610,2,2023-11-08,17
779,1,2023-10-04,28
223,1,2023-12-19,26
682,3,2023-10-23,21
824,1,2023-11-03,49
792,1,2023-11-09,46
100,2,2023-10-19,21
263,3,2023-12-22,50
29,2,2023-10-20,17
879,1,2023-11-11,46
807,3,2023-12-15,45
754,1,2023-10-26,21
328,2,2023-12-27,40
312,1,2023-12-28,40
66,2,2023-10-17,19
829,2,2023-11-29,21
817,2,2023-11-11,20
901,1,2023-10-23,21
794,2,2023-10-03,23
839,3,2023-11-24,22
983,2,2023-12-24,45
893,3,2023-11-08,21
859,2,2023-11-23,19
986,2,2023-10-12,45
432,1,2023-11-05,20
978,2,2023-12-30,36
437,2,2023-11-05,38
242,1,2023-10-27,48
322,2,2023-10-16,22
555,3,2023-11-07,47
851,1,2023-12-23,35
333,1,2023-10-16,46
246,1,2023-11-21,35
620,1,2023-10-25,22
963,1,2023-11-21,39
437,1,2023-12-26,36
36,1,2023-12-15,20
715,1,2023-12-16,46
257,3,2023-12-18,35
873,1,2023-10-25,23
984,2,2023-11-17,32
505,1,2023-10-31,19
894,2,2023-11-06,22
507,1,2023-12-08,17
929,2,2023-12-23,47
681,2,2023-11-20,30
135,2,2023-11-26,23
62,1,2023-12-20,5
933,1,2023-10-27,44
510,2,2023-10-23,16
603,3,2023-12-06,25
38,3,2023-12-05,48
326,1,2023-12-22,18
74,1,2023-12-04,15
936,3,2023-11-05,20
628,1,2023-12-26,22
458,2,2023-12-04,48
446,3,2023-11-28,13
778,2,2023-10-24,34
752,3,2023-10-16,46
705,3,2023-11-14,18
868,3,2023-10-18,41
217,2,2023-11-27,33
780,1,2023-10-08,49
530,2,2023-12-04,27
420,2,2023-10-11,50
65,3,2023-10-09,48
47,1,2023-12-07,29
217,1,2023-11-26,20
262,3,2023-11-05,12
256,1,2023-10-06,11
573,2,2023-11-05,36
350,1,2023-12-22,48
351,2,2023-12-30,47
692,2,2023-10-11,43
467,3,2023-12-04,17
181,3,2023-12-17,22
60,3,2023-11-08,47
286,1,2023-12-01,20
754,2,2023-12-11,30
214,3,2023-12-08,20
210,2,2023-10-31,38
607,2,2023-12-09,21
47,3,2023-12-18,47
204,3,2023-12-28,23
893,2,2023-12-10,21
746,1,2023-10-21,17
243,3,2023-11-17,31
891,3,2023-12-10,32
542,1,2023-12-11,40
237,3,2023-11-10,47
15,1,2023-12-30,31
964,3,2023-11-27,34
703,2,2023-10-03,24
823,2,2023-10-06,40
34,2,2023-12-17,28
879,3,2023-10-02,32
370,2,2023-12-21,33
1000,3,2023-11-26,0
720,1,2023-11-24,33
195,2,2023-10-19,24
865,3,2023-11-14,23
652,2,2023-10-22,48
733,1,2023-12-09,34
938,2,2023-12-03,33
597,2,2023-11-20,16
993,3,2023-10-06,49
141,2,2023-12-03,44
125,3,2023-10-26,34
624,2,2023-11-24,37
533,3,2023-12-13,12
116,1,2023-10-23,18
605,2,2023-10-01,19
763,2,2023-12-21,36
913,1,2023-10-14,34
591,1,2023-10-06,48
460,2,2023-10-11,31
464,3,2023-10-15,45
743,2,2023-12-25,16
526,3,2023-10-16,20
140,2,2023-10-03,29
889,3,2023-11-22,32
609,3,2023-12-25,16
614,1,2023-10-07,45
548,3,2023-11-01,13
583,2,2023-12-21,18
753,3,2023-12-21,36
755,2,2023-12-16,37
840,2,2023-11-10,43
696,3,2023-11-01,38
23,2,2023-12-14,29
184,2,2023-10-23,48
140,3,2023-10-26,34
542,2,2023-11-05,12
448,2,2023-11-17,21
892,2,2023-10-11,31
452,3,2023-12-08,17
725,2,2023-10-02,34
706,1,2023-10-07,17
287,3,2023-10-17,14
841,2,2023-10-21,44
610,2,2023-10-14,29
733,3,2023-11-12,33
922,1,2023-10-11,49
807,3,2023-12-09,50
749,1,2023-12-04,45
454,2,2023-11-06,24
560,3,2023-12-02,37
650,3,2023-12-20,15
110,3,2023-10-15,43
660,3,2023-10-21,15
452,2,2023-11-18,34
552,2,2023-11-12,37
13,2,2023-12-02,9
374,2,2023-12-29,16
631,2,2023-11-13,41
957,3,2023-11-17,30
301,1,2023-11-26,46
25,3,2023-10-26,28
75,2,2023-12-08,2
982,2,2023-11-22,44
423,1,2023-11-24,14
336,1,2023-12-30,18
466,1,2023-10-30,29
614,1,2023-10-03,36
633,3,2023-10-28,34
499,3,2023-12-04,13
824,2,2023-12-03,19
148,2,2023-11-14,45
311,3,2023-12-06,27
734,2,2023-11-26,33
751,2,2023-11-04,20
991,2,2023-12-07,49
516,2,2023-11-30,50
261,2,2023-12-28,48
822,1,2023-11-10,44
844,2,2023-10-16,28
985,3,2023-10-13,35
424,2,2023-10-22,31
149,1,2023-11-23,43
206,3,2023-11-08,8
159,2,2023-10-09,18
454,1,2023-10-03,31
694,3,2023-10-29,43
992,3,2023-10-23,44
621,1,2023-10-24,32
165,1,2023-11-16,17
264,3,2023-12-29,25
458,1,2023-12-23,50
178,1,2023-11-24,47
694,2,2023-10-10,45
839,1,2023-11-03,24
412,3,2023-10-20,49
897,2,2023-10-17,19
669,2,2023-12-21,49
392,1,2023-12-01,34
650,3,2023-10-28,47
557,1,2023-11-05,38
277,3,2023-10-12,42
841,2,2023-10-10,23
393,1,2023-12-03,13
771,2,2023-10-22,26
551,3,2023-10-22,26
45,1,2023-12-25,21
103,1,2023-12-18,37
768,3,2023-11-13,38
601,3,2023-10-19,14
506,3,2023-12-07,44
702,1,2023-12-15,44
660,2,2023-12-07,47
317,2,2023-11-05,32
140,1,2023-10-25,36
309,3,2023-12-04,25
75,2,2023-10-21,27
220,2,2023-11-30,10
721,3,2023-12-08,22
45,2,2023-11-19,22
601,3,2023-10-30,48
16,1,2023-12-08,28
330,2,2023-10-04,13
41,3,2023-10-11,31
716,3,2023-11-22,47
243,1,2023-12-04,44
494,3,2023-12-25,13
678,1,2023-10-18,46
157,2,2023-11-13,4
821,3,2023-12-13,46
873,1,2023-12-12,28
743,2,2023-10-11,50
57,3,2023-11-06,9
965,1,2023-11-01,37
948,2,2023-11-23,33
22,2,2023-12-13,4
613,2,2023-10-27,17
669,2,2023-10-14,49
516,3,2023-12-14,13
70,1,2023-11-24,21
75,3,2023-12-28,43
376,1,2023-11-26,49
8,3,2023-11-05,35
299,3,2023-10-18,26
91,2,2023-10-30,8
492,2,2023-10-23,38
686,3,2023-10-07,33
103,2,2023-11-26,4
456,1,2023-12-21,38
842,3,2023-11-19,44
786,3,2023-10-08,29
232,2,2023-12-29,31
708,3,2023-11-02,43
955,3,2023-10-23,22
428,2,2023-11-23,25
233,2,2023-10-12,32
978,3,2023-11-18,25
722,3,2023-10-17,26
246,2,2023-12-27,48
39,2,2023-11-18,33
281,1,2023-10-21,31
370,2,2023-10-12,28
990,1,2023-12-16,27
670,2,2023-12-25,16
921,3,2023-10-22,31
134,3,2023-12-29,20
981,2,2023-10-23,22
515,2,2023-11-04,26
612,2,2023-10-19,43
528,3,2023-10-25,27
491,2,2023-12-16,50
443,3,2023-12-18,13
554,2,2023-12-30,48
308,2,2023-10-28,30
81,2,2023-11-11,8
902,2,2023-10-31,47
272,3,2023-10-15,15
113,2,2023-11-27,19
319,1,2023-11-24,26
166,2,2023-10-30,35
97,1,2023-11-15,6
327,3,2023-10-08,20
348,1,2023-11-12,45
358,1,2023-12-21,25
314,1,2023-12-29,49
260,2,2023-12-17,25
38,3,2023-10-07,47
883,3,2023-12-20,47
941,1,2023-11-24,44
382,1,2023-12-13,25
700,2,2023-12-24,17
366,1,2023-12-11,48
109,3,2023-12-21,13
934,1,2023-11-11,40
463,1,2023-11-02,46
801,1,2023-12-17,34
399,1,2023-11-07,50
730,2,2023-12-09,24
512,2,2023-11-03,27
206,1,2023-11-26,17
371,3,2023-11-04,27
16,3,2023-10-28,22
472,2,2023-10-24,36
529,1,2023-12-22,30
423,3,2023-12-04,28
987,2,2023-10-31,38
613,3,2023-11-21,14
896,2,2023-10-07,26
238,2,2023-12-22,20
773,3,2023-11-14,46
31,3,2023-11-30,24
793,1,2023-10-12,45
313,1,2023-11-17,32
35,1,2023-12-28,3
958,1,2023-10-26,24
462,3,2023-12-09,34
70,3,2023-11-09,6
403,3,2023-12-01,31
447,2,2023-11-25,23
287,3,2023-10-15,39
27,2,2023-12-18,19
263,1,2023-10-05,31
66,2,2023-10-19,4
621,2,2023-10-16,35
867,3,2023-10-26,35
623,1,2023-11-04,47
380,3,2023-12-21,26
426,3,2023-11-09,22
621,1,2023-11-27,38
326,3,2023-11-11,12
515,2,2023-12-18,13
985,2,2023-12-18,36
536,2,2023-10-01,22
655,3,2023-12-07,38
351,1,2023-12-05,43
75,3,2023-10-03,3
224,3,2023-11-30,34
200,3,2023-11-30,46
14,1,2023-10-01,46
859,1,2023-12-16,45
291,2,2023-10-15,31
411,3,2023-11-11,26
424,1,2023-12-27,18
40,1,2023-10-14,13
140,3,2023-10-05,40
408,3,2023-11-19,41
12,3,2023-11-29,37
706,3,2023-11-11,19
388,1,2023-11-06,36
760,1,2023-12-03,46
926,2,2023-11-05,41
112,3,2023-10-21,38
771,3,2023-12-15,33
