ID_CUST,ID_SMS,DATE,NUM_TEXT
442,2,2023-12-06,10
738,1,2023-11-23,7
374,1,2023-10-23,4
972,2,2023-12-20,4
462,1,2023-10-04,39
925,3,2023-10-27,20
974,1,2023-11-10,33
724,3,2023-10-05,8
551,2,2023-12-18,11
611,2,2023-10-19,24
210,3,2023-12-22,44
228,3,2023-11-09,39
495,2,2023-11-07,42
673,3,2023-12-17,48
65,2,2023-11-03,47
557,3,2023-10-15,4
757,3,2023-10-12,13
123,1,2023-12-06,32
212,2,2023-10-21,10
139,2,2023-10-13,42
686,1,2023-10-15,50
640,1,2023-10-26,31
839,1,2023-12-25,29
960,1,2023-10-07,12
30,3,2023-10-03,48
820,2,2023-12-25,18
106,1,2023-11-02,13
17,1,2023-12-14,18
126,3,2023-11-14,27
44,2,2023-11-28,25
695,1,2023-10-21,43
869,1,2023-11-21,21
165,3,2023-10-29,36
657,3,2023-10-25,9
86,3,2023-11-20,37
437,2,2023-12-03,34
628,3,2023-11-06,39
327,2,2023-11-16,5
472,3,2023-11-19,32
622,1,2023-10-19,3
691,2,2023-10-18,46
582,1,2023-12-10,37
98,3,2023-11-13,47
718,1,2023-11-21,10
103,1,2023-10-21,37
772,3,2023-11-06,3
608,1,2023-11-11,44
338,1,2023-10-06,13
763,2,2023-11-27,35
59,1,2023-10-28,6
961,1,2023-12-14,19
254,1,2023-10-26,33
271,2,2023-11-03,6
536,3,2023-11-05,19
431,2,2023-12-14,10
804,3,2023-11-18,15
401,2,2023-10-07,39
645,3,2023-10-06,49
318,2,2023-11-27,9
549,2,2023-10-31,38
982,1,2023-11-18,19
600,1,2023-12-17,3
931,3,2023-11-13,46
110,3,2023-12-12,22
482,3,2023-12-05,28
175,2,2023-12-06,26
397,1,2023-11-27,31
935,1,2023-12-16,26
355,1,2023-11-17,38
778,2,2023-11-25,47
145,1,2023-10-25,29
89,1,2023-12-22,22
67,1,2023-11-05,15
112,3,2023-10-15,2
77,3,2023-12-12,24
34,1,2023-10-02,41
922,3,2023-12-11,35
455,2,2023-11-05,43
66,3,2023-12-29,3
230,1,2023-11-04,4
879,2,2023-10-20,35
790,3,2023-11-19,6
219,2,2023-12-24,14
738,2,2023-12-01,43
326,2,2023-11-28,29
216,2,2023-12-13,49
425,2,2023-12-06,23
925,1,2023-10-05,38
883,3,2023-12-14,19
814,3,2023-10-08,46
650,3,2023-10-23,15
275,3,2023-12-13,8
11,1,2023-12-20,21
903,1,2023-12-09,7
430,3,2023-11-04,40
878,1,2023-11-14,29
611,1,2023-12-24,34
981,2,2023-10-03,14
167,3,2023-12-28,33
819,3,2023-12-08,10
220,1,2023-12-28,35
289,1,2023-11-03,22
196,3,2023-11-02,2
742,1,2023-11-15,8
425,3,2023-10-02,11
451,3,2023-12-20,22
997,2,2023-12-23,16
826,3,2023-11-25,17
225,1,2023-12-18,42
101,3,2023-11-17,32
334,3,2023-11-25,42
978,2,2023-12-09,48
333,3,2023-11-30,7
44,2,2023-11-12,32
602,3,2023-12-05,12
653,3,2023-11-19,12
317,1,2023-12-04,20
488,2,2023-10-26,6
519,3,2023-12-27,34
719,3,2023-12-22,19
965,3,2023-12-05,38
223,2,2023-12-05,11
654,2,2023-10-17,23
297,1,2023-10-13,38
228,3,2023-10-27,23
324,2,2023-11-29,49
232,2,2023-11-09,35
139,1,2023-11-13,37
910,1,2023-12-08,33
30,2,2023-10-15,19
700,1,2023-12-12,27
751,1,2023-10-30,37
768,2,2023-10-12,5
785,1,2023-11-09,19
596,2,2023-10-26,39
193,3,2023-10-08,17
677,2,2023-11-26,39
777,3,2023-11-19,24
983,1,2023-11-14,27
379,2,2023-11-21,46
953,2,2023-10-12,34
668,3,2023-12-03,11
22,3,2023-12-26,17
675,2,2023-10-24,12
569,1,2023-10-19,47
78,2,2023-10-06,3
772,3,2023-12-11,43
31,2,2023-11-02,12
197,1,2023-11-16,30
230,3,2023-12-04,20
507,2,2023-11-29,7
325,1,2023-10-25,25
658,1,2023-10-10,37
882,3,2023-11-19,4
415,3,2023-10-14,9
73,3,2023-12-17,38
635,3,2023-10-09,39
937,1,2023-10-23,32
289,3,2023-10-18,22
236,1,2023-12-08,5
305,1,2023-11-07,27
539,2,2023-10-21,20
641,3,2023-11-23,24
887,3,2023-10-11,7
472,1,2023-10-06,9
11,3,2023-12-15,8
777,2,2023-11-24,42
764,1,2023-12-08,50
495,1,2023-10-11,22
485,3,2023-11-09,13
790,3,2023-12-24,3
529,2,2023-11-14,9
570,2,2023-11-18,2
634,3,2023-12-18,48
380,3,2023-12-05,37
832,1,2023-12-25,22
321,1,2023-12-30,6
640,3,2023-11-17,4
272,1,2023-10-06,22
564,2,2023-12-11,3
898,3,2023-10-03,25
36,3,2023-10-11,41
513,3,2023-10-07,41
633,2,2023-11-10,20
584,1,2023-10-19,45
19,2,2023-10-25,30
761,2,2023-12-27,36
137,3,2023-10-01,35
685,2,2023-11-02,46
845,2,2023-10-21,50
477,1,2023-11-22,29
768,3,2023-11-09,30
24,3,2023-12-22,30
868,1,2023-10-22,23
332,2,2023-11-27,21
465,1,2023-12-24,20
746,1,2023-11-14,42
752,3,2023-10-30,18
991,2,2023-11-02,7
194,1,2023-10-07,24
804,3,2023-11-17,6
462,1,2023-11-02,49
571,2,2023-11-02,43
43,2,2023-10-20,49
481,2,2023-11-15,22
436,2,2023-12-07,42
426,3,2023-12-30,8
714,1,2023-10-13,48
898,2,2023-10-16,9
901,1,2023-12-10,15
48,1,2023-10-27,37
187,1,2023-12-16,18
692,2,2023-10-06,21
155,2,2023-10-09,48
856,2,2023-12-04,26
460,3,2023-11-01,44
672,2,2023-12-20,4
771,3,2023-10-18,27
509,1,2023-11-14,23
508,1,2023-12-16,50
472,2,2023-12-02,36
275,3,2023-11-09,49
400,1,2023-10-21,23
484,2,2023-12-12,21
534,1,2023-10-10,23
474,3,2023-11-19,7
198,3,2023-10-06,31
233,3,2023-10-26,31
2,1,2023-11-04,35
892,3,2023-11-08,14
317,3,2023-11-30,41
298,2,2023-10-08,35
559,1,2023-12-27,44
755,3,2023-10-24,31
201,1,2023-12-09,50
34,1,2023-11-26,15
383,1,2023-10-12,5
886,3,2023-10-14,8
875,3,2023-12-23,18
857,2,2023-11-11,49
173,2,2023-11-20,16
567,1,2023-10-08,17
71,3,2023-10-05,49
513,1,2023-10-14,50
140,2,2023-11-30,9
912,3,2023-12-25,8
816,1,2023-10-20,7
46,1,2023-12-07,10
228,2,2023-12-30,35
490,3,2023-10-19,39
196,3,2023-11-04,35
923,2,2023-10-23,6
152,2,2023-12-24,36
264,1,2023-12-05,6
186,1,2023-10-11,2
878,2,2023-12-29,39
137,3,2023-12-06,27
409,2,2023-12-04,31
895,1,2023-12-19,46
289,1,2023-10-30,14
127,2,2023-12-07,19
618,3,2023-11-02,29
737,3,2023-11-12,31
880,3,2023-11-24,36
323,2,2023-12-16,38
618,3,2023-10-15,32
65,2,2023-10-11,32
119,1,2023-10-09,29
739,3,2023-10-08,34
50,2,2023-11-19,46
487,3,2023-10-06,19
252,2,2023-11-02,47
227,1,2023-10-11,20
252,3,2023-10-15,18
892,1,2023-10-22,22
400,3,2023-10-12,49
585,3,2023-10-08,30
173,1,2023-11-12,35
846,3,2023-12-19,46
332,3,2023-10-09,23
679,1,2023-10-25,50
625,3,2023-10-21,23
895,3,2023-11-02,24
979,3,2023-10-13,8
984,3,2023-10-26,13
665,3,2023-10-15,10
677,3,2023-11-17,17
648,2,2023-10-20,14
128,1,2023-12-29,7
232,2,2023-12-18,27
841,2,2023-10-07,30
354,3,2023-12-27,43
290,2,2023-12-29,32
736,1,2023-11-19,3
952,2,2023-11-12,29
41,1,2023-11-06,13
503,1,2023-10-15,32
144,3,2023-11-06,39
137,2,2023-11-14,33
901,2,2023-10-12,44
948,3,2023-10-18,40
687,3,2023-12-28,17
859,2,2023-12-09,33
567,1,2023-10-13,42
702,2,2023-10-07,7
885,3,2023-12-06,26
195,3,2023-11-24,44
512,3,2023-10-28,40
123,3,2023-10-09,29
145,1,2023-11-29,34
177,1,2023-11-14,21
610,2,2023-10-16,26
561,1,2023-11-10,41
941,2,2023-11-12,2
113,3,2023-10-22,19
221,1,2023-10-22,32
504,1,2023-10-06,29
409,1,2023-12-19,42
93,2,2023-12-19,12
207,1,2023-10-01,30
471,1,2023-11-03,45
796,2,2023-11-22,6
826,2,2023-12-02,20
881,3,2023-10-09,42
405,2,2023-11-04,38
942,2,2023-12-15,39
522,3,2023-10-09,4
437,1,2023-10-04,10
403,1,2023-10-22,41
786,3,2023-10-22,34
867,2,2023-10-30,12
216,2,2023-10-24,17
262,3,2023-12-28,46
139,3,2023-10-27,5
122,2,2023-10-09,35
331,2,2023-10-04,13
331,1,2023-10-27,32
332,2,2023-11-19,32
806,2,2023-11-19,21
817,3,2023-11-27,11
396,2,2023-11-23,10
47,1,2023-10-18,6
559,1,2023-10-29,46
844,2,2023-10-06,27
563,3,2023-10-18,16
862,2,2023-12-21,15
870,1,2023-10-14,3
417,1,2023-10-11,21
258,1,2023-11-30,30
721,1,2023-10-12,7
484,2,2023-11-17,29
507,3,2023-10-22,44
527,3,2023-11-22,5
376,2,2023-11-04,15
181,2,2023-12-26,41
543,1,2023-12-30,49
182,1,2023-11-16,43
493,2,2023-12-18,47
279,2,2023-11-17,34
548,2,2023-11-30,28
214,1,2023-12-25,19
892,2,2023-11-07,9
385,2,2023-11-11,29
457,3,2023-12-18,48
85,2,2023-11-25,8
917,1,2023-11-04,41
423,2,2023-11-11,3
498,2,2023-11-13,46
136,1,2023-12-03,11
69,2,2023-12-17,39
692,3,2023-10-28,3
368,1,2023-10-20,5
395,3,2023-10-01,45
927,1,2023-10-02,15
445,2,2023-10-03,11
378,3,2023-11-29,7
446,3,2023-11-20,27
205,1,2023-10-11,50
447,2,2023-12-24,3
864,3,2023-10-31,13
474,1,2023-10-31,5
492,1,2023-11-28,11
496,3,2023-10-13,18
794,3,2023-11-10,25
44,2,2023-10-28,35
824,1,2023-12-27,47
685,3,2023-10-07,2
127,2,2023-11-17,37
940,2,2023-12-25,43
937,1,2023-12-05,26
244,2,2023-10-14,38
951,2,2023-10-04,49
547,1,2023-10-05,6
639,3,2023-11-21,19
855,3,2023-11-21,49
950,1,2023-11-23,13
582,1,2023-11-27,47
382,3,2023-12-30,17
238,3,2023-11-10,47
747,1,2023-10-08,23
524,3,2023-12-27,15
699,1,2023-11-13,19
722,2,2023-12-12,37
253,1,2023-11-29,46
339,3,2023-11-20,27
902,1,2023-10-10,46
383,3,2023-11-03,3
73,1,2023-12-22,17
405,3,2023-11-10,21
830,3,2023-11-12,36
467,3,2023-10-10,20
538,2,2023-10-19,8
569,3,2023-10-22,17
369,1,2023-11-05,41
782,3,2023-12-14,21
343,3,2023-12-12,29
728,3,2023-12-23,10
850,2,2023-11-18,6
716,2,2023-11-04,2
893,2,2023-12-04,41
563,1,2023-11-21,40
763,2,2023-10-01,30
358,1,2023-10-27,2
535,2,2023-12-23,42
726,3,2023-11-24,26
736,1,2023-10-31,49
767,2,2023-12-17,2
826,3,2023-12-26,36
504,2,2023-10-06,10
579,1,2023-10-25,44
192,2,2023-10-11,9
122,2,2023-11-17,33
18,1,2023-10-05,48
396,2,2023-10-10,23
86,3,2023-11-03,25
292,1,2023-10-25,21
395,2,2023-12-21,35
590,1,2023-11-23,43
806,2,2023-10-23,14
120,3,2023-12-27,16
986,3,2023-12-04,30
899,2,2023-10-09,46
735,3,2023-12-13,25
792,2,2023-11-05,39
147,2,2023-12-06,31
646,2,2023-12-05,50
278,1,2023-11-03,34
368,3,2023-12-20,8
962,1,2023-12-15,10
380,2,2023-12-08,13
642,1,2023-11-22,5
502,1,2023-12-13,13
8,1,2023-11-16,48
47,1,2023-11-11,37
539,2,2023-12-07,21
695,3,2023-12-17,38
54,2,2023-11-08,45
159,1,2023-12-12,36
765,3,2023-10-14,10
904,1,2023-10-08,20
839,2,2023-11-18,42
972,2,2023-10-30,30
52,3,2023-11-28,7
305,2,2023-11-24,36
925,1,2023-12-24,16
628,3,2023-11-28,48
92,2,2023-11-09,17
721,3,2023-11-10,49
987,2,2023-10-08,9
153,1,2023-11-27,40
104,2,2023-12-16,5
742,1,2023-12-26,43
630,1,2023-12-26,21
869,2,2023-11-06,49
905,2,2023-11-16,5
657,1,2023-10-31,9
83,1,2023-11-15,35
50,3,2023-11-12,31
470,1,2023-12-03,8
398,1,2023-12-09,18
75,3,2023-10-03,49
680,3,2023-12-07,43
286,2,2023-12-06,32
782,1,2023-10-18,27
779,3,2023-11-02,19
957,1,2023-11-15,13
853,1,2023-11-26,49
70,3,2023-12-16,36
666,2,2023-10-15,47
861,1,2023-10-01,39
11,3,2023-12-01,11
862,2,2023-11-10,21
999,2,2023-10-17,10
261,3,2023-12-20,17
596,3,2023-11-07,39
912,1,2023-10-12,41
391,2,2023-12-20,7
15,1,2023-12-21,2
182,3,2023-10-08,27
260,3,2023-10-24,43
902,3,2023-12-20,45
421,3,2023-11-12,28
610,3,2023-11-19,38
840,2,2023-11-12,43
579,3,2023-11-08,7
131,3,2023-11-24,8
857,1,2023-12-02,28
709,3,2023-11-06,12
178,2,2023-10-01,24
326,3,2023-11-08,14
496,3,2023-11-23,7
370,2,2023-12-14,9
762,3,2023-11-08,39
358,1,2023-12-20,17
946,2,2023-12-16,6
541,1,2023-11-09,3
417,3,2023-11-21,3
667,1,2023-12-13,7
413,1,2023-11-02,31
423,2,2023-12-28,10
59,1,2023-11-04,14
943,1,2023-10-07,37
98,3,2023-12-11,44
993,1,2023-10-18,5
684,3,2023-11-24,16
197,1,2023-11-16,11
74,3,2023-11-11,15
592,2,2023-12-15,23
763,1,2023-11-15,39
110,1,2023-12-29,10
110,2,2023-12-21,4
570,3,2023-12-01,47
185,1,2023-10-05,26
350,1,2023-12-08,42
640,3,2023-10-28,42
866,1,2023-10-24,21
889,3,2023-10-14,18
839,2,2023-10-15,4
167,2,2023-12-08,5
920,1,2023-12-09,22
523,2,2023-12-21,24
495,1,2023-12-10,3
4,2,2023-12-10,36
64,3,2023-10-11,44
339,1,2023-10-03,42
687,2,2023-12-17,24
562,2,2023-11-04,46
932,2,2023-10-29,2
467,3,2023-11-23,49
890,3,2023-10-15,12
895,2,2023-10-07,14
373,3,2023-11-07,40
706,1,2023-11-07,48
735,1,2023-11-20,44
55,2,2023-11-19,4
731,3,2023-12-30,10
623,3,2023-12-25,20
424,1,2023-10-13,23
51,1,2023-11-22,45
87,1,2023-12-13,21
234,3,2023-11-25,18
906,1,2023-12-05,39
8,2,2023-11-01,33
619,1,2023-12-15,40
393,3,2023-10-08,8
144,3,2023-12-12,42
657,3,2023-11-19,24
303,1,2023-12-10,4
626,2,2023-10-18,40
903,3,2023-10-29,36
806,2,2023-11-25,11
482,2,2023-12-12,28
872,1,2023-11-08,35
111,1,2023-10-19,19
632,1,2023-12-15,21
372,2,2023-10-13,35
800,2,2023-10-28,8
168,2,2023-12-07,5
46,1,2023-11-01,20
768,1,2023-11-21,26
439,2,2023-12-01,15
359,3,2023-10-22,34
749,2,2023-10-27,44
442,3,2023-12-17,8
751,1,2023-11-15,48
587,2,2023-12-02,16
493,3,2023-12-12,20
893,2,2023-12-17,20
485,3,2023-11-10,23
822,1,2023-10-12,23
507,3,2023-12-14,8
822,2,2023-10-28,19
245,1,2023-11-27,37
647,3,2023-12-29,13
785,3,2023-10-19,43
863,3,2023-12-20,35
659,2,2023-10-20,31
118,1,2023-12-03,30
111,2,2023-11-30,21
512,1,2023-11-10,5
969,2,2023-12-18,38
543,2,2023-11-04,35
166,3,2023-11-03,49
500,2,2023-12-02,10
160,1,2023-11-27,30
466,1,2023-11-22,29
223,1,2023-12-15,29
437,1,2023-12-07,24
538,3,2023-12-10,27
147,2,2023-11-29,6
339,1,2023-12-18,4
565,3,2023-11-18,10
300,1,2023-11-19,50
206,1,2023-10-24,49
573,2,2023-12-07,47
640,2,2023-12-24,43
902,3,2023-12-27,35
531,1,2023-11-05,8
550,3,2023-10-10,29
914,2,2023-10-29,14
655,3,2023-10-28,30
992,3,2023-11-07,13
455,3,2023-12-13,6
200,1,2023-10-18,24
197,1,2023-12-20,5
463,1,2023-10-11,23
296,1,2023-10-25,17
181,3,2023-11-04,3
899,3,2023-10-06,15
73,3,2023-11-16,38
319,1,2023-11-25,15
142,1,2023-10-14,29
805,2,2023-12-02,36
325,3,2023-12-14,21
395,3,2023-11-23,31
53,2,2023-10-08,38
753,2,2023-12-17,42
20,1,2023-12-14,13
677,3,2023-11-26,5
596,1,2023-11-11,15
261,1,2023-10-17,49
29,1,2023-12-08,37
535,2,2023-11-07,24
941,3,2023-11-20,28
283,3,2023-10-17,22
43,2,2023-10-10,24
732,2,2023-12-11,18
629,1,2023-10-03,18
636,2,2023-12-23,30
501,1,2023-12-21,31
114,1,2023-12-02,20
869,3,2023-10-08,5
302,2,2023-12-10,30
564,2,2023-12-01,29
777,1,2023-10-30,5
581,1,2023-10-01,20
967,2,2023-12-08,24
216,2,2023-12-28,3
867,2,2023-12-19,11
525,2,2023-11-28,29
517,3,2023-12-24,22
693,2,2023-10-19,34
350,2,2023-12-30,38
746,1,2023-11-22,34
406,3,2023-10-29,4
597,3,2023-12-07,20
359,3,2023-11-19,27
347,1,2023-11-09,9
843,2,2023-11-27,36
409,1,2023-10-25,36
59,3,2023-12-01,6
575,2,2023-12-22,31
91,2,2023-11-06,34
276,3,2023-10-02,26
148,1,2023-12-10,44
729,1,2023-12-13,9
26,2,2023-11-25,39
870,2,2023-11-25,20
915,3,2023-12-11,14
170,1,2023-12-24,44
897,2,2023-11-28,42
57,2,2023-11-14,2
864,2,2023-11-27,18
395,1,2023-10-10,36
873,2,2023-11-26,34
537,2,2023-10-24,37
433,2,2023-12-06,5
517,1,2023-12-15,45
772,2,2023-11-20,46
395,1,2023-11-16,11
454,2,2023-11-06,23
425,2,2023-10-24,19
765,1,2023-10-27,40
362,3,2023-11-20,41
752,2,2023-12-10,21
775,2,2023-12-09,45
999,1,2023-10-02,30
31,2,2023-12-24,15
51,1,2023-11-12,47
101,1,2023-12-07,20
914,2,2023-11-14,28
990,3,2023-12-23,28
88,3,2023-10-12,27
403,1,2023-12-24,3
486,2,2023-10-31,47
601,3,2023-11-14,37
276,3,2023-12-16,36
474,1,2023-12-26,9
191,3,2023-11-21,13
171,2,2023-11-29,41
252,2,2023-10-18,27
739,2,2023-10-29,39
862,1,2023-11-04,12
968,1,2023-11-03,37
907,1,2023-11-11,49
395,1,2023-12-15,24
864,3,2023-12-28,28
810,1,2023-11-10,39
934,3,2023-10-09,17
161,1,2023-12-17,44
660,1,2023-10-02,26
464,3,2023-10-03,50
417,1,2023-11-15,31
280,3,2023-10-08,19
150,2,2023-12-06,44
103,3,2023-10-15,4
108,3,2023-10-28,47
715,1,2023-12-04,45
712,3,2023-12-07,41
893,3,2023-12-29,5
403,1,2023-11-08,29
232,2,2023-10-26,40
189,2,2023-10-18,2
39,2,2023-10-13,4
230,2,2023-11-29,23
59,2,2023-10-14,38
853,3,2023-11-06,41
104,3,2023-11-25,19
942,3,2023-10-09,40
356,1,2023-11-09,25
258,1,2023-10-01,19
64,3,2023-10-09,39
885,1,2023-11-21,24
280,1,2023-12-19,20
699,3,2023-10-15,39
770,2,2023-12-07,5
608,2,2023-10-11,32
497,1,2023-10-27,30
72,3,2023-10-14,16
828,3,2023-11-14,45
964,2,2023-10-11,48
163,1,2023-11-08,32
864,3,2023-10-23,2
750,2,2023-10-02,4
22,2,2023-12-17,48
586,3,2023-10-13,44
840,2,2023-11-05,45
813,2,2023-12-02,10
285,3,2023-10-09,43
785,2,2023-11-06,23
808,3,2023-11-22,4
700,1,2023-12-17,18
133,2,2023-12-08,28
491,3,2023-11-05,25
740,2,2023-11-14,22
343,1,2023-11-18,46
582,3,2023-10-06,13
35,1,2023-10-24,40
667,2,2023-10-09,22
123,1,2023-10-21,38
871,1,2023-11-20,45
207,1,2023-10-31,35
318,3,2023-11-10,47
927,2,2023-12-12,16
352,3,2023-10-15,20
243,3,2023-11-22,18
363,1,2023-11-09,22
195,3,2023-11-13,39
420,2,2023-10-08,22
790,3,2023-11-12,20
963,2,2023-12-15,45
193,3,2023-10-23,27
95,1,2023-11-14,25
296,3,2023-12-18,5
227,3,2023-11-17,12
708,1,2023-12-03,21
282,1,2023-11-16,3
73,3,2023-12-21,17
376,1,2023-11-20,46
533,1,2023-10-22,44
90,3,2023-11-25,19
743,3,2023-10-10,41
915,1,2023-11-18,34
488,1,2023-11-02,14
937,2,2023-10-27,40
855,2,2023-10-30,2
750,3,2023-11-16,45
477,2,2023-12-25,12
655,2,2023-11-11,13
179,1,2023-10-23,41
255,2,2023-11-02,16
693,1,2023-12-10,10
342,1,2023-10-21,27
55,1,2023-11-03,7
409,1,2023-12-21,49
847,3,2023-11-14,31
26,3,2023-10-18,25
83,1,2023-10-26,36
746,2,2023-11-12,15
436,3,2023-12-08,5
603,3,2023-11-26,24
620,3,2023-12-29,43
598,2,2023-11-21,15
722,2,2023-10-10,11
175,2,2023-12-12,23
720,2,2023-11-20,4
39,3,2023-11-29,9
311,3,2023-12-30,22
387,2,2023-10-21,23
691,2,2023-12-16,16
113,1,2023-10-18,39
637,2,2023-11-07,42
941,2,2023-12-15,29
158,2,2023-10-24,38
258,1,2023-11-02,18
525,2,2023-12-26,18
916,2,2023-11-23,10
985,1,2023-10-24,7
767,2,2023-12-14,3
372,1,2023-10-10,10
203,1,2023-11-11,37
450,1,2023-12-09,39
775,1,2023-10-09,29
262,1,2023-11-15,43
786,2,2023-10-18,50
490,1,2023-10-25,46
118,3,2023-12-23,5
256,1,2023-12-18,26
481,1,2023-12-14,40
123,1,2023-12-11,2
495,3,2023-10-01,10
814,3,2023-10-30,2
265,1,2023-10-29,17
939,2,2023-10-03,15
630,1,2023-11-28,11
11,1,2023-11-02,8
588,3,2023-12-16,33
720,1,2023-11-15,42
211,2,2023-10-01,28
847,1,2023-10-26,37
628,3,2023-10-27,27
711,3,2023-11-20,6
207,2,2023-12-12,46
96,2,2023-11-12,16
582,2,2023-10-26,32
713,3,2023-11-17,41
505,3,2023-11-07,15
493,2,2023-11-17,50
183,1,2023-11-12,20
334,2,2023-10-13,11
488,2,2023-11-19,36
91,3,2023-12-23,9
717,2,2023-12-22,48
515,2,2023-10-24,38
455,2,2023-12-27,35
88,3,2023-12-23,4
375,1,2023-12-23,22
57,3,2023-12-17,8
96,3,2023-11-10,47
655,2,2023-12-29,32
56,1,2023-11-17,16
927,1,2023-10-23,46
627,2,2023-10-02,38
495,1,2023-12-30,49
988,2,2023-11-21,40
932,2,2023-12-06,44
993,3,2023-11-11,12
17,3,2023-10-31,6
994,2,2023-10-23,37
700,1,2023-10-25,49
610,3,2023-11-27,39
448,2,2023-11-17,34
606,1,2023-11-11,39
33,1,2023-12-01,34
342,3,2023-10-19,41
188,3,2023-10-04,25
306,1,2023-11-25,43
41,3,2023-10-19,42
854,1,2023-11-29,5
626,2,2023-10-17,18
376,3,2023-11-08,19
702,3,2023-10-02,42
442,1,2023-12-21,14
439,3,2023-12-24,15
858,2,2023-11-30,40
851,1,2023-11-27,22
984,3,2023-12-05,3
939,2,2023-10-12,11
420,1,2023-12-17,17
31,1,2023-12-26,13
558,2,2023-11-22,13
193,1,2023-11-11,31
552,1,2023-12-11,22
933,1,2023-11-30,28
594,3,2023-10-15,49
697,1,2023-10-17,19
571,1,2023-12-04,41
714,3,2023-12-15,16
543,1,2023-11-02,35
28,2,2023-11-05,7
466,3,2023-10-03,32
634,1,2023-11-06,15
5,3,2023-12-20,15
150,2,2023-10-30,50
775,1,2023-10-23,21
77,1,2023-10-03,12
109,3,2023-10-26,26
580,1,2023-10-07,48
122,2,2023-11-17,5
321,2,2023-11-03,11
920,1,2023-10-11,14
1000,3,2023-10-18,34
5,3,2023-11-04,36
168,1,2023-12-19,38
262,2,2023-12-01,48
673,2,2023-10-08,46
212,3,2023-11-20,29
321,3,2023-12-17,34
94,3,2023-12-28,11
907,1,2023-12-01,29
966,1,2023-11-14,16
369,1,2023-10-10,42
489,2,2023-10-18,16
814,1,2023-12-18,13
120,2,2023-12-06,12
660,3,2023-11-18,47
9,1,2023-12-05,42
261,1,2023-10-14,39
784,1,2023-10-23,35
583,2,2023-12-18,10
113,3,2023-11-23,39
514,2,2023-11-29,49
893,2,2023-10-24,49
644,3,2023-11-18,4
972,3,2023-12-03,19
529,2,2023-10-17,43
99,2,2023-12-15,32
155,3,2023-11-13,8
655,2,2023-11-03,16
573,3,2023-10-21,24
960,3,2023-12-14,3
978,2,2023-11-21,27
811,3,2023-11-09,38
663,1,2023-11-14,23
629,1,2023-11-17,41
787,3,2023-12-29,14
567,1,2023-12-05,6
389,1,2023-11-13,37
825,2,2023-10-15,13
936,1,2023-12-27,23
841,2,2023-11-03,4
185,3,2023-12-05,50
582,2,2023-11-25,39
197,2,2023-10-16,5
455,1,2023-11-25,16
234,3,2023-10-05,8
170,3,2023-10-22,10
55,3,2023-10-20,47
559,3,2023-10-17,34
523,2,2023-10-03,39
804,2,2023-10-30,50
933,3,2023-10-09,37
307,1,2023-12-26,10
111,1,2023-12-27,23
159,2,2023-12-26,7
664,1,2023-12-26,19
259,1,2023-11-30,46
850,2,2023-12-05,7
66,1,2023-10-28,21
825,3,2023-10-03,14
82,1,2023-12-07,39
329,3,2023-10-07,25
369,3,2023-11-25,50
222,1,2023-11-12,11
596,1,2023-10-26,9
141,2,2023-11-20,19
497,2,2023-12-06,16
317,2,2023-10-14,32
105,1,2023-11-14,37
660,3,2023-12-27,38
151,2,2023-10-26,8
967,3,2023-10-25,19
857,1,2023-10-10,44
396,2,2023-10-26,7
782,3,2023-10-06,37
680,1,2023-12-09,26
545,1,2023-10-04,9
293,3,2023-12-02,5
609,1,2023-11-30,50
830,3,2023-12-29,16
896,2,2023-11-30,24
303,2,2023-11-25,49
670,3,2023-11-12,16
538,3,2023-10-16,21
684,1,2023-11-10,7
812,1,2023-12-27,12
25,2,2023-12-07,15
635,3,2023-11-23,30
637,2,2023-10-13,45
130,3,2023-12-06,3
237,3,2023-12-22,23
683,3,2023-10-22,20
635,3,2023-12-13,44
753,2,2023-11-07,16
699,1,2023-11-15,11
830,2,2023-12-15,36
160,3,2023-11-06,17
806,2,2023-10-11,4
396,2,2023-12-14,6
226,2,2023-12-24,43
285,2,2023-12-05,20
317,1,2023-11-12,18
791,2,2023-12-21,25
574,1,2023-10-26,24
43,3,2023-10-23,44
767,2,2023-12-06,34
928,1,2023-11-30,14
671,3,2023-12-18,30
847,3,2023-11-08,32
678,1,2023-10-27,33
579,1,2023-11-30,29
751,3,2023-11-23,30
584,2,2023-10-26,33
459,2,2023-12-17,44
676,3,2023-11-20,30
170,1,2023-12-25,5
991,1,2023-10-01,27
116,2,2023-12-09,50
804,2,2023-10-25,43
814,2,2023-10-21,7
53,3,2023-11-08,23
926,1,2023-11-02,16
357,1,2023-12-04,47
909,3,2023-12-18,36
727,3,2023-12-15,50
302,1,2023-10-09,18
396,1,2023-11-10,22
267,1,2023-11-12,20
624,2,2023-12-14,41
592,1,2023-10-03,48
317,3,2023-12-26,19
275,3,2023-12-20,20
675,1,2023-11-26,38
981,3,2023-11-11,5
767,2,2023-12-14,21
757,1,2023-10-07,32
513,1,2023-12-28,44
736,1,2023-10-06,44
280,3,2023-11-27,47
465,3,2023-11-18,50
31,3,2023-11-11,42
613,3,2023-10-15,15
294,2,2023-11-03,29
201,1,2023-11-15,19
781,2,2023-12-22,44
557,1,2023-10-23,32
462,2,2023-10-11,16
234,2,2023-12-17,2
887,2,2023-12-30,14
941,2,2023-11-05,41
916,3,2023-11-03,40
896,1,2023-11-05,50
827,3,2023-12-24,43
553,2,2023-11-19,41
